,0,1,2
720,an incredibly irritating comedy about thoroughly vacuous people ... manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy .,0,0
721,a lame comedy .,0,0
722,"still , the updated dickensian sensibility of writer craig bartlett 's story is appealing .",1,0
723,"not only is entry number twenty the worst of the brosnan bunch , it 's one of the worst of the entire franchise .",0,0
724,"you can fire a torpedo through some of clancy 's holes , and the scripters do n't deserve any oscars .",0,0
725,a charmer from belgium .,1,0
726,"be forewarned , if you 're depressed about anything before watching this film , you may just end up trying to drown yourself in a lake afterwards .",0,0
727,a winning comedy with its wry observations about long-lived friendships and the ways in which we all lose track of ourselves by trying to please others .,1,0
728,"an overstylized , puréed mélange of sex , psychology , drugs and philosophy .",0,0
729,"a sexy , peculiar and always entertaining costume drama set in renaissance spain , and the fact that it 's based on true events somehow makes it all the more compelling .",1,0
730,never inspires more than an interested detachment .,0,0
731,a rambling ensemble piece with loosely connected characters and plots that never quite gel .,0,0
732,"filmmakers dana janklowicz-mann and amir mann area headed east , far east , in retelling a historically significant , and personal , episode detailing how one international city welcomed tens of thousands of german jewish refugees while the world 's democracie",1,0
733,"if oscar had a category called best bad film you thought was going to be really awful but was n't , guys would probably be duking it out with the queen of the damned for the honor .",0,0
734,"for all the charm of kevin kline and a story that puts old-fashioned values under the microscope , there 's something creepy about this movie .",1,0
735,bears about as much resemblance to the experiences of most battered women as spider-man does to the experiences of most teenagers .,0,0
736,"seems based on ugly ideas instead of ugly behavior , as happiness was ... hence , storytelling is far more appealing .",1,0
737,scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres graced with its company .,0,0
738,the film 's unhurried pace is actually one of its strengths .,1,0
739,"is n't as sharp as the original ... despite some visual virtues , ` blade ii ' just does n't cut it .",0,0
740,"director carl franklin , so crisp and economical in one false move , bogs down in genre cliches here .",1,0
741,"when (reno) lets her radical flag fly , taking angry potshots at george w. bush , henry kissinger , larry king , et al. , reno devolves into a laugh-free lecture .",0,0
742,could this be the first major studio production shot on video tape instead of film ?,0,0
743,another boorish movie from the i-heard-a-joke - at-a-frat-party school of screenwriting .,0,0
744,"yet in its own aloof , unreachable way it 's so fascinating you wo n't be able to look away for a second .",1,0
745,"as a director , eastwood is off his game -- there 's no real sense of suspense , and none of the plot ` surprises ' are really surprising .",0,0
746,"executed with such gentle but insistent sincerity , with such good humor and appreciation of the daily grind that only the most hardhearted scrooge could fail to respond .",1,0
747,"with a completely predictable plot , you 'll swear that you 've seen it all before , even if you 've never come within a mile of the longest yard .",0,0
748,bean drops the ball too many times ... hoping the nifty premise will create enough interest to make up for an unfocused screenplay .,0,0
749,what we get in feardotcom is more like something from a bad clive barker movie .,0,0
750,"judd 's characters ought to pick up the durable best seller smart women , foolish choices for advice .",0,0
751,seagal is painfully foolish in trying to hold onto what 's left of his passe ' chopsocky glory .,0,0
752,"resident evil is n't a product of its cinematic predecessors so much as an mtv , sugar hysteria , and playstation cocktail .",0,0
753,we 've liked klein 's other work but rollerball left us cold .,0,0
754,a true-blue delight .,1,0
755,but the movie 's narrative hook is way too muddled to be an effectively chilling guilty pleasure .,0,0
756,"visually fascinating ... an often intense character study about fathers and sons , loyalty and duty .",1,0
757,much of the movie 's charm lies in the utter cuteness of stuart and margolo .,1,0
758,it is refreshingly undogmatic about its characters .,1,0
759,"reassuring , retro uplifter .",1,0
760,"at least it 's a fairly impressive debut from the director , charles stone iii .",1,0
761,"the graphic carnage and re-creation of war-torn croatia is uncomfortably timely , relevant , and sickeningly real .",1,0
762,"sparkling , often hilarious romantic jealousy comedy ... attal looks so much like a young robert deniro that it seems the film should instead be called ` my husband is travis bickle ' .",1,0
763,"an exit sign , that is .",0,0
764,"it could have been something special , but two things drag it down to mediocrity -- director clare peploe 's misunderstanding of marivaux 's rhythms , and mira sorvino 's limitations as a classical actress .",0,0
765,"the biggest problem with roger avary 's uproar against the mpaa is that , even in all its director 's cut glory , he 's made a film that 's barely shocking , barely interesting and most of all , barely anything .",0,0
766,perhaps even the slc high command found writer-director mitch davis 's wall of kitsch hard going .,0,0
767,i wish it would have just gone more over-the-top instead of trying to have it both ways .,0,0
768,"astonishing is n't the word -- neither is incompetent , incoherent or just plain crap .",0,0
769,technically and artistically inept .,0,0
770,do n't let the subtitles fool you ; the movie only proves that hollywood no longer has a monopoly on mindless action .,0,0
771,"an erotic thriller that 's neither too erotic nor very thrilling , either .",0,0
772,a chilling movie without oppressive gore .,1,0
773,"(toback 's) fondness for fancy split-screen , stuttering editing and pompous references to wittgenstein and kirkegaard ... blends uneasily with the titillating material .",0,0
774,"the plot of the comeback curlers is n't very interesting actually , but what i like about men with brooms and what is kind of special is how the film knows what 's unique and quirky about canadians .",1,0
775,"and as with most late-night bull sessions , eventually the content is n't nearly as captivating as the rowdy participants think it is .",0,0
776,a baffling mixed platter of gritty realism and magic realism with a hard-to-swallow premise .,0,0
777,"williams creates a stunning , taxi driver-esque portrayal of a man teetering on the edge of sanity .",1,0
778,i suspect that there are more interesting ways of dealing with the subject .,0,0
779,"the problem , amazingly enough , is the screenplay .",0,0
780,you will likely prefer to keep on watching .,1,0
781,"i did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .",0,0
782,"as the sulking , moody male hustler in the title role , (franco) has all of dean 's mannerisms and self-indulgence , but none of his sweetness and vulnerability .",0,0
783,"anyone who suffers through this film deserves , at the very least , a big box of consolation candy .",0,0
784,"fast and funny , an action cartoon that 's suspenseful enough for older kids but not too scary for the school-age crowd .",1,0
785,"the director , mark pellington , does a terrific job conjuring up a sinister , menacing atmosphere though unfortunately all the story gives us is flashing red lights , a rattling noise , and a bump on the head .",1,0
786,"it 's simply stupid , irrelevant and deeply , truly , bottomlessly cynical .",0,0
787,"with its lackadaisical plotting and mindless action , all about the benjamins evokes the bottom tier of blaxploitation flicks from the 1970s .",0,0
788,"in all fairness , i must report that the children of varying ages in my audience never coughed , fidgeted or romped up and down the aisles for bathroom breaks .",1,0
789,"but rather , ` how can you charge money for this ? '",0,0
790,"even if it made its original release date last fall , it would 've reeked of a been-there , done-that sameness .",0,0
791,"we never feel anything for these characters , and as a result the film is basically just a curiosity .",0,0
792,"some of the computer animation is handsome , and various amusing sidekicks add much-needed levity to the otherwise bleak tale , but overall the film never rises above mediocrity .",0,0
793,"director chris wedge and screenwriters michael berg , michael j. wilson and peter ackerman create some episodes that rival vintage looney tunes for the most creative mayhem in a brief amount of time .",1,0
794,"to call this one an eventual cult classic would be an understatement , and woe is the horror fan who opts to overlook this goofily endearing and well-lensed gorefest .",1,0
795,topics that could make a sailor blush - but lots of laughs .,1,0
796,but it also has many of the things that made the first one charming .,1,0
797,"as a science fiction movie , `` minority report '' astounds .",1,0
798,brosnan 's finest non-bondish performance yet fails to overcome the film 's manipulative sentimentality and annoying stereotypes .,0,0
799,i 'm going to give it a marginal thumbs up .,1,0
800,sharp edges and a deep vein of sadness run through its otherwise comic narrative .,1,0
801,the film ... presents classic moral-condundrum drama : what would you have done to survive ?,1,0
802,"everybody loves a david and goliath story , and this one is told almost entirely from david 's point of view .",1,0
803,"build some robots , haul 'em to the theatre with you for the late show , and put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year .",0,0
804,mendes still does n't quite know how to fill a frame .,0,0
805,"an incredibly thoughtful , deeply meditative picture that neatly and effectively captures the debilitating grief felt in the immediate aftermath of the terrorist attacks .",1,0
806,"boasting some of the most poorly staged and lit action in memory , impostor is as close as you can get to an imitation movie .",0,0
807,"the script is a tired one , with few moments of joy rising above the stale material .",0,0
808,"`` spider-man is better than any summer blockbuster we had to endure last summer , and hopefully , sets the tone for a summer of good stuff .",1,0
809,the innate theatrics that provide its thrills and extreme emotions lose their luster when flattened onscreen .,0,0
810,a cutesy romantic tale with a twist .,1,0
811,"between them , de niro and murphy make showtime the most savory and hilarious guilty pleasure of many a recent movie season .",1,0
812,it aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one .,0,0
813,"(the kid 's) just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow .",0,0
814,cherish is a dud -- a romantic comedy that 's not the least bit romantic and only mildly funny .,0,0
815,"a dim-witted and lazy spin-off of the animal planet documentary series , crocodile hunter is entertainment opportunism at its most glaring .",0,0
816,"she 's all-powerful , a voice for a pop-cyber culture that feeds on her bjorkness .",1,0
817,it 's hard to imagine another director ever making his wife look so bad in a major movie .,0,0
818,"it 's plotless , shapeless -- and yet , it must be admitted , not entirely humorless .",0,0
819,"these three films form a remarkably cohesive whole , both visually and thematically , through their consistently sensitive and often exciting treatment of an ignored people .",1,0
820,"the film was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one (and no one) .",0,0
821,"a little uneven to be the cat 's meow , but it 's good enough to be the purr .",1,0
822,a very charming and funny movie .,1,0
823,"as a girl-meets-girl romantic comedy , kissing jessica steinis quirky , charming and often hilarious .",1,0
824,"shallow , noisy and pretentious .",0,0
825,"woody , what happened ?",0,0
826,"like the full monty , this is sure to raise audience 's spirits and leave them singing long after the credits roll .",1,0
827,"sayles has a knack for casting , often resurrecting performers who rarely work in movies now ... and drawing flavorful performances from bland actors .",1,0
828,"writer-director walter hill and co-writer david giler try to create characters out of the obvious cliches , but wind up using them as punching bags .",0,0
829,this is the best star trek movie in a long time .,1,0
830,"if you go , pack your knitting needles .",0,0
831,this feature is about as necessary as a hole in the head,0,0
832,an ambitious ` what if ? ',1,0
833,the most ingenious film comedy since being john malkovich .,1,0
834,the chocolate factory without charlie .,0,0
835,"what a concept , what an idea , what a thrill ride .",1,0
836,"` punch-drunk love is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in . '",0,0
837,"nicks sustains the level of exaggerated , stylized humor throughout by taking your expectations and twisting them just a bit .",1,0
838,its inescapable absurdities are tantamount to insulting the intelligence of anyone who has n't been living under a rock (since sept. 11) .,0,0
839,"... the tale of her passionate , tumultuous affair with musset unfolds as sand 's masculine persona , with its love of life and beauty , takes form .",1,0
840,the film 's maudlin focus on the young woman 's infirmity and her naive dreams play like the worst kind of hollywood heart-string plucking .,0,0
841,rather less than the sum of its underventilated père-fils confrontations .,0,0
842,one of the most depressing movie-going experiences i can think of is to sit through about 90 minutes of a so-called ` comedy ' and not laugh once .,0,0
843,... stumbles over every cheap trick in the book trying to make the outrage come even easier .,0,0
844,the film is delicately narrated by martin landau and directed with sensitivity and skill by dana janklowicz-mann .,1,0
845,"such a premise is ripe for all manner of lunacy , but kaufman and gondry rarely seem sure of where it should go .",0,0
846,"it 's an odd show , pregnant with moods , stillborn except as a harsh conceptual exercise .",0,0
847,"in old-fashioned screenwriting parlance , ms. shreve 's novel proved too difficult a text to ` lick , ' despite the efforts of a first-rate cast .",0,0
848,a listless sci-fi comedy in which eddie murphy deploys two guises and elaborate futuristic sets to no particularly memorable effect .,0,0
849,it 's a sharp movie about otherwise dull subjects .,1,0
850,it hates its characters .,0,0
851,the premise itself is just sooooo tired .,0,0
852,"it 's a strange film , one that was hard for me to warm up to .",0,0
853,"not only does spider-man deliver , but i suspect it might deliver again and again .",1,0
854,shot like a postcard and overacted with all the boozy self-indulgence that brings out the worst in otherwise talented actors ...,0,0
855,"(green is) the comedy equivalent of saddam hussein , and i 'm just about ready to go to the u.n. and ask permission for a preemptive strike .",0,0
856,"this enthralling documentary ... is at once playful and haunting , an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends .",1,0
857,is an inexpressible and drab wannabe looking for that exact niche .,0,0
858,a word of advice to the makers of the singles ward : celebrity cameos do not automatically equal laughs .,0,0
859,a no-holds-barred cinematic treat .,1,0
860,"they were afraid to show this movie to reviewers before its opening , afraid of the bad reviews they thought they 'd earn .",0,0
861,"this method almost never fails him , and it works superbly here .",1,0
862,an energetic and engaging film that never pretends to be something it is n't .,1,0
863,- spy action flick with antonio banderas and lucy liu never comes together .,0,0
864,an occasionally interesting but mostly repetitive look at a slice of counterculture that might be best forgotten .,0,0
865,"for veggietales fans , this is more appetizing than a side dish of asparagus .",1,0
866,"with an expressive face reminiscent of gong li and a vivid personality like zhang ziyi 's , dong stakes out the emotional heart of happy .",1,0
867,"with a tighter editorial process and firmer direction this material could work , especially since the actresses in the lead roles are all more than competent , but as is , personal velocity seems to be idling in neutral .",0,0
868,"this is lightweight filmmaking , to be sure , but it 's pleasant enough -- and oozing with attractive men .",1,0
869,"left me with the visceral sensation of longing , lasting traces of charlotte 's web of desire and desperation .",1,0
870,"while the film is not entirely successful , it still manages to string together enough charming moments to work .",1,0
871,a gripping drama .,1,0
872,"the bai brothers have taken an small slice of history and opened it up for all of us to understand , and they 've told a nice little story in the process .",1,0
873,"if you 're part of her targeted audience , you 'll cheer .",1,0
874,"what enlivens this film , beyond the astute direction of cardoso and beautifully detailed performances by all of the actors , is a note of defiance over social dictates .",1,0
875,"if the material is slight and admittedly manipulative , jacquot preserves tosca 's intoxicating ardor through his use of the camera .",1,0
876,it does n't matter that the film is less than 90 minutes .,1,0
877,an ingenious and often harrowing look at damaged people and how families can offer either despair or consolation .,1,0
878,"as a good old-fashioned adventure for kids , spirit : stallion of the cimarron is a winner .",1,0
879,"(less a movie than) an appalling , odoriferous thing ... so rotten in almost every single facet of production that you 'll want to crawl up your own \*\*\* in embarrassment .",0,0
880,"originality ai n't on the menu , but there 's never a dull moment in the giant spider invasion comic chiller .",1,0
881,... one of the more influential works of the ` korean new wave ' .,1,0
882,"the whole thing 's fairly lame , making it par for the course for disney sequels .",0,0
883,"the secrets of time travel will have been discovered , indulged in and rejected as boring before i see this piece of crap again .",0,0
884,"caruso sometimes descends into sub-tarantino cuteness ... but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty .",1,0
885,"koury frighteningly and honestly exposes one teenager 's uncomfortable class resentment and , in turn , his self-inflicted retaliation .",1,0
886,"assured , glossy and shot through with brittle desperation .",1,0
887,"the movie is the equivalent of french hip-hop , which also seems to play on a 10-year delay .",0,0
888,"even if you 've seen `` stomp '' (the stage show) , you still have to see this !",1,0
889,this is an interesting movie ! '',1,0
890,"its salient points are simultaneously buried , drowned and smothered in the excesses of writer-director roger avary .",0,0
891,has all the complexity and realistic human behavior of an episode of general hospital .,0,0
892,"it has its faults , but it is a kind , unapologetic , sweetheart of a movie , and mandy moore leaves a positive impression .",1,0
893,"an overly familiar scenario is made fresh by an intelligent screenplay and gripping performances in this low-budget , video-shot , debut indie effort .",1,0
894,contrived pastiche of caper clichés .,0,0
895,"it 's mildly sentimental , unabashedly consumerist ... studiously inoffensive and completely disposable .",0,0
896,first-time director joão pedro rodrigues ' unwillingness to define his hero 's background or motivations becomes more and more frustrating as the film goes on .,0,0
897,the latest adam sandler assault and possibly the worst film of the year .,0,0
898,foster and whitaker are especially fine .,1,0
899,"writer-director david jacobson and his star , jeremy renner , have made a remarkable film that explores the monster 's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted .",1,0
900,"a time machine , a journey back to your childhood , when cares melted away in the dark theater , and films had the ability to mesmerize , astonish and entertain .",1,0
901,skillfully weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise .,1,0
902,"like the hanks character , he 's a slow study : the action is stilted and the tabloid energy embalmed .",0,0
903,this painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications ... that have no bearing on the story .,0,0
904,a thought-provoking picture .,1,0
905,so devoid of pleasure or sensuality that it can not even be dubbed hedonistic .,0,0
906,"it looks like an action movie , but it 's so poorly made , on all levels , that it does n't even qualify as a spoof of such .",0,0
907,you 'll just have your head in your hands wondering why lee 's character did n't just go to a bank manager and save everyone the misery .,0,0
908,enigma lacks it .,0,0
909,"reign of fire never comes close to recovering from its demented premise , but it does sustain an enjoyable level of ridiculousness .",0,0
910,"in addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .",1,0
911,"a funny , triumphant , and moving documentary .",1,0
912,greg kinnear gives a mesmerizing performance as a full-fledged sex addict who is in complete denial about his obsessive behavior .,1,0
913,"then again , in a better movie , you might not have noticed .",0,0
914,"yes , i have given this movie a rating of zero .",0,0
915,"oedekerk mugs mercilessly , and the genuinely funny jokes are few and far between .",0,0
916,"metaphors abound , but it is easy to take this film at face value and enjoy its slightly humorous and tender story .",1,0
917,a movie in which laughter and self-exploitation merge into jolly soft-porn 'em powerment . ',1,0
918,the only thing to fear about `` fear dot com '' is hitting your head on the theater seat in front of you when you doze off thirty minutes into the film .,0,0
919,poignant and funny .,1,0
920,"i 'm not sure which is worse : the poor acting by the ensemble cast , the flat dialogue by vincent r. nebrida or the gutless direction by laurice guillen .",0,0
921,represents a worthy departure from the culture clash comedies that have marked an emerging indian american cinema .,1,0
922,the fetid underbelly of fame has never looked uglier .,0,0
923,"with each of her three protagonists , miller eloquently captures the moment when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path .",1,0
924,... digs beyond the usual portrayals of good kids and bad seeds to reveal a more ambivalent set of characters and motivations .,1,0
925,beresford nicely mixes in as much humor as pathos to take us on his sentimental journey of the heart .,1,0
926,"the setting turns out to be more interesting than any of the character dramas , which never reach satisfying conclusions .",0,0
927,the movie is a dud .,0,0
928,"if you are into splatter movies , then you will probably have a reasonably good time with the salton sea .",1,0
929,"about half of them are funny , a few are sexy and none are useful in telling the story , which is paper-thin and decidedly unoriginal .",0,0
930,remember back when thrillers actually thrilled ?,0,0
931,"off the hook is overlong and not well-acted , but credit writer-producer-director adam watstein with finishing it at all .",0,0
932,"presents nothing special and , until the final act , nothing overtly disagreeable .",0,0
933,"in death to smoochy , we do n't get williams ' usual tear and a smile , just sneers and bile , and the spectacle is nothing short of refreshing .",1,0
934,no such thing breaks no new ground and treads old turf like a hippopotamus ballerina .,0,0
935,wang xiaoshuai directs this intricately structured and well-realized drama that presents a fascinating glimpse of urban life and the class warfare that embroils two young men .,1,0
936,not so much farcical as sour .,0,0
937,"all the sensuality , all the eroticism of a good vampire tale has been , pardon the pun , sucked out and replaced by goth goofiness .",0,0
938,"it 's clotted with heavy-handed symbolism , dime-store psychology and endless scenic shots that make 105 minutes seem twice as long .",0,0
939,"steven soderbergh 's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life .",1,0
940,"a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .",1,0
941,it 's just merely very bad .,0,0
942,kinnear and dafoe give what may be the performances of their careers .,1,0
943,the picture emerges as a surprisingly anemic disappointment .,0,0
944,"simple , poignant and leavened with humor , it 's a film that affirms the nourishing aspects of love and companionship .",1,0
945,to blandly go where we went 8 movies ago ...,0,0
946,"in its dry and forceful way , it delivers the same message as jiri menzel 's closely watched trains and danis tanovic 's no man 's land .",1,0
947,as original and insightful as last week 's episode of behind the music .,0,0
948,"a competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country .",1,0
949,the script manages the rare trick of seeming at once both refreshingly different and reassuringly familiar .,1,0
950,"the pianist (is) a supremely hopeful cautionary tale of war 's madness remembered that we , today , can prevent its tragic waste of life .",1,0
951,"not a film for the faint of heart or conservative of spirit , but for the rest of us -- especially san francisco lovers -- it 's a spirited film and a must-see .",1,0
952,"insightfully written , delicately performed",1,0
953,"an exceptionally dreary and overwrought bit of work , every bit as imperious as katzenberg 's the prince of egypt from 1998 .",0,0
954,what ` blade runner ' would 've looked like as a low-budget series on a uhf channel .,0,0
955,"the director , with his fake backdrops and stately pacing , never settles on a consistent tone .",0,0
956,episode ii -- attack of the clones is a technological exercise that lacks juice and delight .,0,0
957,"devos and cassel have tremendous chemistry -- their sexual and romantic tension , while never really vocalized , is palpable .",1,0
958,"brings together some of the biggest names in japanese anime , with impressive results .",1,0
959,"tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances .",1,0
960,a major waste ... generic .,0,0
961,there is a general air of exuberance in all about the benjamins that 's hard to resist .,1,0
962,i have to admit i walked out of runteldat .,0,0
963,"suspend your disbelief here and now , or you 'll be shaking your head all the way to the credits .",0,0
964,"a whole lot of fun and funny in the middle , though somewhat less hard-hitting at the start and finish .",1,0
965,psychologically revealing .,1,0
966,"there 's back-stabbing , inter-racial desire and , most importantly , singing and dancing .",1,0
967,"instead of letting the laughs come as they may , lawrence unleashes his trademark misogyny -- er , comedy -- like a human volcano or an overflowing septic tank , take your pick .",0,0
968,"it makes compelling , provocative and prescient viewing .",1,0
969,"whatever the movie 's sentimental , hypocritical lessons about sexism , its true colors come out in various wet t-shirt and shower scenes .",0,0
970,more trifle than triumph .,0,0
971,"with a cast of a-list brit actors , it is worth searching out .",1,0
972,the story the movie tells is of brian de palma 's addiction to the junk-calorie suspense tropes that have all but ruined his career .,0,0
973,"personally , i 'd rather watch them on the animal planet .",0,0
974,"a horrible , 99-minute stink bomb .",0,0
975,something has been lost in the translation ... another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise .,0,0
976,"it 's burns ' visuals , characters and his punchy dialogue , not his plot , that carry waydowntown .",1,0
977,"this is an exercise in chilling style , and twohy films the sub , inside and out , with an eye on preserving a sense of mystery .",1,0
978,"washington overcomes the script 's flaws and envelops the audience in his character 's anguish , anger and frustration .",1,0
979,"smart and alert , thirteen conversations about one thing is a small gem .",1,0
980,"try this obscenely bad dark comedy , so crass that it makes edward burns ' sidewalks of new york look like oscar wilde .",0,0
981,"a lightweight , uneven action comedy that freely mingles french , japanese and hollywood cultures .",0,0
982,"holofcener rejects patent solutions to dramatize life 's messiness from inside out , in all its strange quirks .",1,0
983,"but even while his characters are acting horribly , he is always sympathetic .",1,0
984,consistently clever and suspenseful .,1,0
985,"... a delightfully unpredictable , hilarious comedy with wonderful performances that tug at your heart in ways that utterly transcend gender labels .",1,0
986,"halfway through the movie , the humor dwindles .",0,0
987,"filled with alexandre desplat 's haunting and sublime music , the movie completely transfixes the audience .",1,0
988,... rogers 's mouth never stops shut about the war between the sexes and how to win the battle .,1,0
989,becomes the last thing you would expect from a film with this title or indeed from any plympton film : boring .,0,0
990,does point the way for adventurous indian filmmakers toward a crossover into nonethnic markets .,1,0
991,"short-story quaint , touchingly mending a child 's pain for his dead mother via communication with an old woman straight out of eudora welty .",1,0
992,"a moving , if uneven , success .",1,0
993,until its final minutes this is a perceptive study of two families in crisis -- and of two girls whose friendship is severely tested by bad luck and their own immaturity .,0,0
994,such an incomprehensible mess that it feels less like bad cinema than like being stuck in a dark pit having a nightmare about bad cinema .,0,0
995,superb production values & christian bale 's charisma make up for a derivative plot .,1,0
996,it 'll keep you wide awake and ... very tense .,1,0
997,"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react .",1,0
998,"this odd , distant portuguese import more or less borrows from bad lieutenant and les vampires , and comes up with a kind of art-house gay porn film .",0,0
999,the performances of the four main actresses bring their characters to life .,1,0
1000,"hardly an objective documentary , but it 's great cinematic polemic ... love moore or loathe him , you 've got to admire ... the intensity with which he 's willing to express his convictions .",1,0
1001,"if you 're in the right b-movie frame of mind , it may just scare the pants off you .",1,0
1002,"if you answered yes , by all means enjoy the new guy .",1,0
1003,it is also beautifully acted .,1,0
1004,a manically generous christmas vaudeville .,1,0
1005,"there are n't many conclusive answers in the film , but there is an interesting story of pointed personalities , courage , tragedy and the little guys vs. the big guys .",1,0
1006,richly entertaining and suggestive of any number of metaphorical readings .,1,0
1007,"more of the same from taiwanese auteur tsai ming-liang , which is good news to anyone who 's fallen under the sweet , melancholy spell of this unique director 's previous films .",1,0
1008,"chilling in its objective portrait of dreary , lost twenty-first century america .",1,0
1009,"ms. seigner and mr. serrault bring fresh , unforced naturalism to their characters .",1,0
1010,"to some eyes this will seem like a recycling of clichés , an assassin 's greatest hits .",0,0
1011,"crossroads feels like a teenybopper ed wood film , replete with the pubescent scandalous innuendo and the high-strung but flaccid drama .",0,0
1012,"we have poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that it looks neat .",0,0
1013,sometimes makes less sense than the bruckheimeresque american action flicks it emulates .,0,0
1014,"bogdanovich puts history in perspective and , via kirsten dunst 's remarkable performance , he showcases davies as a young woman of great charm , generosity and diplomacy .",1,0
1015,"writer\/director walter hill is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable .",1,0
1016,the movie does n't generate a lot of energy .,0,0
1017,"the plot has a number of holes , and at times it 's simply baffling .",0,0
1018,"while you have to admit it 's semi-amusing to watch robert deniro belt out `` when you 're a jet , you 're a jet all the way , '' it 's equally distasteful to watch him sing the lyrics to `` tonight . ''",0,0
1019,not a stereotype is omitted nor a cliché left unsaid .,0,0
1020,"boasts a handful of virtuosic set pieces and offers a fair amount of trashy , kinky fun .",1,0
1021,"rarely , indeed almost never , is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema .",1,0
1022,"the histrionic muse still eludes madonna and , playing a charmless witch , she is merely a charmless witch .",0,0
1023,"a quiet , disquieting triumph .",1,0
1024,"combines improbable melodrama (gored bullfighters , comatose ballerinas) with subtly kinky bedside vigils and sensational denouements , and yet at the end , we are undeniably touched .",1,0
1025,"but on the whole , you 're gonna like this movie .",1,0
1026,"director juan jose campanella could have turned this into an argentine retread of `` iris '' or `` american beauty , '' but instead pulls a little from each film and creates something more beautiful than either of those films .",1,0
1027,as refreshing as a drink from a woodland stream .,1,0
1028,"as relationships shift , director robert j. siegel allows the characters to inhabit their world without cleaving to a narrative arc .",1,0
1029,a plodding teen remake that 's so mechanical you can smell the grease on the plot twists .,0,0
1030,novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks excitement in manufactured high drama .,0,0
1031,"deflated ending aside , there 's much to recommend the film .",1,0
1032,"before long , you 're desperate for the evening to end .",0,0
1033,it 's hard to imagine acting that could be any flatter .,0,0
1034,first-timer john mckay is never able to pull it back on course .,0,0
1035,"the plot is nothing but boilerplate clichés from start to finish , and the script assumes that not only would subtlety be lost on the target audience , but that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times",0,0
1036,"unfortunately , there is almost nothing in this flat effort that will amuse or entertain them , either .",0,0
1037,witless and utterly pointless .,0,0
1038,"well made but uninvolving , bloodwork is n't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery .",0,0
1039,"it 's surprisingly decent , particularly for a tenth installment in a series .",1,0
1040,"a charming , banter-filled comedy ... one of those airy cinematic bon bons whose aims -- and by extension , accomplishments -- seem deceptively slight on the surface .",1,0
1041,truly terrible .,0,0
1042,"... unlikable , uninteresting , unfunny , and completely , utterly inept .",0,0
1043,a deliciously nonsensical comedy about a city coming apart at its seams .,1,0
1044,"this chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare .",1,0
1045,"there 's absolutely no reason why blue crush , a late-summer surfer girl entry , should be as entertaining as it is",1,0
1046,"tries too hard to be funny in a way that 's too loud , too goofy and too short of an attention span .",0,0
1047,what starts off as a potentially incredibly twisting mystery becomes simply a monster chase film .,0,0
1048,offers a clear-eyed chronicle of a female friendship that is more complex and honest than anything represented in a hollywood film .,1,0
1049,"this documentary is a dazzling , remarkably unpretentious reminder of what (evans) had , lost , and got back .",1,0
1050,it 's kind of sad that so many people put so much time and energy into this turkey .,0,0
1051,"scherfig , who has had a successful career in tv , tackles more than she can handle .",0,0
1052,the problem with movies about angels is they have a tendency to slip into hokum .,0,0
1053,"a burst of color , music , and dance that only the most practiced curmudgeon could fail to crack a smile at .",1,0
1054,... an adorably whimsical comedy that deserves more than a passing twinkle .,1,0
1055,the scorpion king is more fun than conan the barbarian .,1,0
